2675;237;153;16;orense;x;
2676;192;153;16;popoli;x;
2677;107;153;18;scutari;x;
2678;224;153;17;nirmal;x;
2679;140;153;19;Cnidimus;x;
2680;205;153;22;Onchgortylia;x;
2681;162;153;24;Leondyuf;x;
2682;218;153;24;Odesscallea;x;
2683;191;153;26;Laodiknidera;x;
2684;207;153;26;Maramileila;x;
2685;250;153;26;Asasioli;x;
2686;190;153;30;Cniathoas;x;
2687;172;153;31;madrid;x;
2688;63;153;32;terni;x;
2689;171;153;30;Lefkkerkindus;x;
2690;214;153;33;koratla;x;
2691;99;153;35;Nicolyllai;x;
2692;215;153;36;santarem;x;
2693;251;153;30;savanur;x;
2694;63;153;31;Larmaryra;x;
2695;197;153;32;Antipkatate;x;
2696;113;105;43;Dymdecelis;x;
2697;75;153;35;Kakioatrea;x;
2698;162;153;42;cuellar;x;
2699;124;153;43;Helomalaea;x;
2700;156;153;46;jhalawar;x;
2701;168;153;50;lemos;x;
2702;236;153;50;Antileotherna;x;
2703;170;153;52;Lapitganai;x;
2704;160;25;54;lesbos;x;
2705;222;153;54;Chalcmagnenae;x;
2706;99;153;56;Mocknoina;x;
2707;131;229;54;Amniantigyra;x;
2708;128;153;58;siklos;x;
2709;102;153;59;Lebemaldia;x;
2710;243;153;59;jammalamadugu;x;
2711;127;153;60;Kameinirder;x;
2712;61;153;56;Metaponmormea;x;
2713;182;153;64;oreos;x;
2714;55;153;65;Larismadytae;x;
2715;189;153;66;Korinthlilder;x;
2716;72;153;67;Bergkasmessa;x;
2717;216;153;68;padua;x;
2718;127;153;67;Morgakuida;x;
2719;75;153;70;Kerkihelica;x;
2720;110;153;67;Halicmadytai;x;
2721;60;153;68;Kimmkamallai;x;
2722;251;153;73;Gelambrium;x;
2723;65;153;73;Makydoatrea;x;
2724;254;153;74;Gortygorum;x;
2725;134;153;75;Hemeroartemmenus;x;
2726;101;153;74;Histgolgpetra;x;
2727;142;153;73;Markameiyra;x;
2728;141;153;70;Monagortysos;x;
2729;100;25;80;Dicededer;x;
2730;179;153;72;Mulachai;x;
2731;142;191;8;Kynlebdus;x;
2732;186;153;89;garhi_khairo;x;
2733;134;97;67;Barkerkinthus;x;
2734;172;25;91;Borysnysrias;x;
2735;125;86;34;Manhellesine;x;
2736;208;183;33;Locracanoas;x;
2737;62;237;49;Milidalissa;x;
2738;109;86;35;Knidlaodesmos;x;
2739;68;202;55;Kameigorgetta;x;
2740;251;140;52;Maralautiri;x;
2741;179;140;45;Corcachiana;x;
2742;80;183;35;Monastibarmos;x;
2743;247;121;33;limbdi;x;
2744;152;180;32;Knidargyrmea;x;
2745;184;83;35;Lampkyrelia;x;
2746;180;202;62;Byllamaryida;x;
2747;206;110;6;Neaeddia;x;
2748;126;25;148;Adramheliinon;x;
2749;223;210;52;hubli;x;
2750;169;67;25;Dicaeamonai;x;
2751;78;237;62;Kamamonoastmos;x;
2752;62;237;63;Hislesyra;x;
2753;131;102;25;Antilaorea;x;
2754;214;153;177;bar_sur_seine;x;
2755;147;51;56;Magndiddus;x;
2756;123;191;37;Ephygellia;x;
2757;75;242;7;Olbkasmpolis;x;
2758;83;51;57;Larishelosse;x;
2759;246;153;188;broach;x;
2760;196;253;44;Malmisdia;x;
2761;233;67;35;burwalla;x;
2762;132;253;46;Naxlelea;x;
2763;156;113;65;Bergmethoine;x;
2764;103;121;54;Asklcyita;x;
2765;78;59;52;namakkal;x;
2766;92;215;9;shandara;x;
2767;81;207;22;Korintadramiana;x;
2768;178;180;14;Collislea;x;
2769;64;234;32;Emporchersion;x;
2770;255;83;18;vellore;x;
2771;147;51;70;Aytgonpolis;x;
2772;67;102;41;shah_alam;x;
2773;197;154;0;Kumhublnes;x;
2774;87;154;1;nadia;x;
2775;189;154;0;yeotmal;x;
2776;65;154;3;Clamarmuf;x;
2777;175;83;21;giddalur;x;
2778;129;154;3;Mantlaum;x;
2779;138;154;7;Magboryslia;x;
2780;169;154;8;Gelebenes;x;
2781;220;154;9;Akronchder;x;
2782;228;154;10;Niamisoas;x;
2783;65;154;11;Corcmetaponera;x;
2784;162;129;51;Morgandidyae;x;
2785;143;83;22;Gortyhublia;x;
2786;170;154;14;Korgortyaea;x;
2787;202;154;14;Knidmukender;x;
2788;169;118;19;Aigimdus;x;
2789;250;154;17;haldensleben;x;
2790;52;154;18;Hisdecai;x;
2791;233;154;18;Lekkimmea;x;
2792;236;154;17;Kamkimmmea;x;
2793;48;154;21;san_dona_di_piave;x;
2794;215;121;66;Idaerythlia;x;
2795;56;154;23;Hiemonatrea;x;
2796;232;154;23;Larelelia;x;
2797;72;154;25;lippe;x;
2798;53;154;26;Kimmebhyrtiana;x;
2799;74;154;27;Bermagatrea;x;
2800;169;154;25;ratnagiri;x;
2801;84;154;25;Clazmyon;x;
2802;101;154;30;linz;x;
2803;212;154;30;Cleomaratlea;x;
2804;105;154;32;Gorgotiri;x;
2805;230;154;33;siena;x;
2806;76;98;58;Epimanmea;x;
2807;254;110;35;Lesdelita;x;
2808;63;154;36;Monasandrmea;x;
2809;240;154;37;Bouclaita;x;
2810;185;154;35;Chahistai;x;
2811;111;154;39;Ephyoroios;x;
2812;155;191;59;Knosmantinpolis;x;
2813;233;154;41;Morgankimmlia;x;
2814;116;154;42;Oredioseia;x;
2815;130;154;43;Nirolrias;x;
2816;210;154;44;Edearsthena;x;
2817;139;154;38;Nymplapithmos;x;
2818;231;154;47;Manmetaponinda;x;
2819;117;154;47;Leontlampeia;x;
2820;254;154;48;narayan_kot;x;
2821;200;154;50;Kalclaoas;x;
2822;137;154;47;Morgadelissa;x;
2823;146;154;48;Edorestine;x;
2824;133;154;53;Nekorintmenus;x;
2825;95;154;54;Leibeamionia;x;
2826;228;154;55;Opuscebiana;x;
2827;121;118;27;Byllkyreninda;x;
2828;163;154;57;Gazempoae;x;
2829;72;154;56;Manlidos;x;
2830;82;154;53;Delmonpolis;x;
2831;216;154;51;Artemleibessa;x;
2832;243;154;58;Hemeroeretila;x;
2833;112;154;62;Kalliandrea;x;
2834;201;154;63;Andarginda;x;
2835;78;161;11;Bouepheuf;x;
2836;229;226;60;Magepheeia;x;
2837;191;154;66;raichuru;x;
2838;203;154;67;Aleneica;x;
2839;89;154;67;chirmiri;x;
2840;145;154;66;Kimmnymphpetra;x;
2841;91;154;70;Mulcorclia;x;
2842;193;154;71;oviedo;x;
2843;92;154;71;Kamamarmcum;x;
2844;121;154;73;Mukenmeslea;x;
2845;255;154;73;Laomonaea;x;
2846;88;154;73;Calgourine;x;
2847;123;191;67;Millamnilea;x;
2848;248;154;73;Knikerkionia;x;
2849;187;191;67;Kerkincython;x;
2850;94;154;75;Dyoropila;x;
2851;82;180;34;Elkerkthrae;x;
2852;204;164;61;Alaeryeia;x;
2853;237;222;63;Demetmarmaita;x;
2854;73;154;94;Didalisos;x;
2855;140;164;64;Imephyene;x;
2856;132;126;24;Kynnyai;x;
2857;226;231;11;Lariactlia;x;
2858;189;137;60;Braumarathpolis;x;
2859;124;215;38;Lefkadiosinda;x;
2860;255;83;48;Knosapaera;x;
2861;191;250;15;Megalephylia;x;
2862;61;188;35;Oecroiana;x;
2863;74;81;24;Amimaosia;x;
2864;141;239;7;Hagniclea;x;
2865;174;110;60;Colocolodos;x;
2866;218;100;4;Manmilllia;x;
2867;191;154;168;Askboryslia;x;
2868;85;155;21;Leprekouriinon;x;
2869;199;223;37;Ialymethanae;x;
2870;157;188;43;Lapinaica;x;
2871;88;196;33;Kooresttrias;x;
2872;75;242;62;Dicmassdus;x;
2873;231;223;45;Misemuosia;x;
2874;69;99;41;Mildidae;x;
2875;164;177;19;Knosschalcaea;x;
2876;235;115;16;Lepmonatthena;x;
2877;232;196;40;Heliephene;x;
2878;211;204;28;Knimassaiana;x;
2879;131;204;30;Clegythate;x;
2880;163;249;21;Ephedoas;x;
2881;63;68;46;Linialytherna;x;
2882;204;155;0;Kamenymponia;x;
2883;249;155;0;jodhpur;x;
2884;148;155;2;Omorganissa;x;
2885;151;155;3;kavakli;x;
2886;184;155;4;Leomaai;x;
2887;221;155;5;Lekhdoroas;x;
2888;229;155;6;Idalmasissa;x;
2889;77;155;7;Ialyhelyra;x;
2890;104;155;8;Edandrae;x;
2891;235;155;7;Iolelpolis;x;
2892;68;55;24;Idamochrea;x;
2893;69;155;11;Gythmesosia;x;
2894;66;155;12;stire;x;
2895;73;155;12;Artmassaai;x;
2896;254;155;12;Andrcolouf;x;
2897;210;155;8;Gourkoioas;x;
2898;121;155;16;Laoleibeder;x;
2899;172;153;71;Edasiios;x;
2900;130;155;19;Dechistrrea;x;
2901;189;155;20;cephalonia;x;
2902;212;126;58;Knimonastum;x;
2903;223;155;22;Oredsos;x;
2904;81;80;30;Magnecalnae;x;
2905;114;155;24;Bybamaroas;x;
2906;250;155;21;Knossjukdia;x;
2907;230;123;13;Methalefdia;x;
2908;135;155;27;Idalgytosia;x;
2909;214;155;27;Borysmassayra;x;
2910;98;155;28;Maituf;x;
2911;54;155;30;Heraolbios;x;
2912;52;155;30;Eretereoas;x;
2913;148;27;27;Lefkmocmenus;x;
2914;91;155;28;Opuskailia;x;
2915;178;155;32;Gorgimadyai;x;
2916;186;27;27;Knobouissa;x;
2917;144;155;36;marienwerder;x;
2918;237;155;30;Kallikameinon;x;
2919;146;155;37;Olymdeceosia;x;
2920;149;155;34;Mokorinthium;x;
2921;199;232;50;Monithader;x;
2922;117;155;39;Mullapitium;x;
2923;222;155;39;Helooion;x;
2924;86;155;44;Clazankonia;x;
2925;50;155;45;Erythlefkuf;x;
2926;85;155;45;Kourkorithrae;x;
2927;130;155;45;Lindidyrias;x;
2928;208;155;48;Aigosdimapetra;x;
2929;192;155;49;Mocleiera;x;
2930;109;155;49;Amniiollia;x;
2931;185;155;51;Leslaodios;x;
2932;150;155;49;salamatpur;x;
2933;169;155;53;Elolymissa;x;
2934;98;155;55;Cleniamenus;x;
2935;108;155;56;Olynodepolis;x;
2936;104;155;58;Itanantiplia;x;
2937;50;155;58;Corlindida;x;
2938;191;185;23;Decleios;x;
2939;51;155;64;Leprellia;x;
2940;69;99;59;guna;x;
2941;163;155;64;Leolynon;x;
2942;94;155;67;Kniasklpolis;x;
2943;206;155;68;pyzdry;x;
2944;227;27;69;Iomillessa;x;
2945;76;155;71;Maorespolis;x;
2946;196;228;8;Hagephthena;x;
2947;109;155;75;Delbarissa;x;
2948;63;185;26;Megaloadramsos;x;
2949;184;155;84;Kaleldus;x;
2950;141;96;10;mysore;x;
2951;56;196;63;Gorkorinthosia;x;
2952;168;190;56;Ialhierlia;x;
2953;161;80;46;Clazoepheida;x;
2954;226;53;38;Kynlautes;x;
2955;70;128;59;Iolcitanoas;x;
2956;249;155;118;Cebramiine;x;
2957;215;96;25;dharmavaram;x;
2958;50;53;44;Knossgonosse;x;
2959;175;236;8;Edmesida;x;
2960;237;112;5;Oropnymphum;x;
2961;231;155;158;Maronaigrias;x;
2962;255;155;163;monterrey;x;
2963;178;53;51;Oalininon;x;
2964;233;220;41;Nymmesosia;x;
2965;226;53;53;Ydmisita;x;
2966;194;171;37;Marathartemoas;x;
2967;122;244;6;Dymcallia;x;
2968;129;80;66;ayala;x;
2969;227;223;10;Aigmaraine;x;
2970;226;199;51;Agringythithera;x;
2971;253;155;210;Eleocum;x;
2972;54;123;50;Crohubldus;x;
2973;110;181;70;Bhyrtbyllon;x;
2974;81;182;12;Halihypetra;x;
2975;202;100;58;Carleibthus;x;
2976;243;255;49;Decedellis;x;
2977;239;94;15;Decelilayra;x;
2978;213;252;6;Amacleooli;x;
2979;56;69;43;Korintnaxoas;x;
2980;132;156;2;Athgyttes;x;
2981;95;156;3;Lekhmaglia;x;
2982;161;156;4;robertsganj;x;
2983;100;156;5;thorn;x;
2984;66;156;6;Clahublrias;x;
2985;248;156;7;Kamarknossthrae;x;
2986;177;156;8;barwaha;x;
2987;225;156;5;Decalemenus;x;
2988;168;156;10;gorgzdy;x;
2989;167;156;11;Kouhelosia;x;
2990;166;156;11;Knimonastiine;x;
2991;166;156;12;Clazastida;x;
2992;139;156;10;Opnaxosse;x;
2993;79;236;34;Olephyrmea;x;
2994;172;156;16;Hemeroclaai;x;
2995;212;156;17;Lilkameiatrea;x;
2996;181;156;18;Larisdioseia;x;
2997;112;156;17;Oeplepreiana;x;
2998;240;156;20;Oroithanlea;x;
2999;50;156;16;Braulekthus;x;
3000;252;156;23;Naxklaoli;x;
3001;176;96;10;Agrinlekhaosia;x;
3002;224;156;25;pali;x;
3003;196;156;25;Lapicrotyra;x;
3004;221;156;26;Klazachera;x;
3005;135;156;28;polatsk;x;
3006;112;156;28;Kiomonastnae;x;
3007;123;156;30;bielefeld;x;
3008;86;156;30;etampes;x;
3009;59;156;30;aligarh;x;
3010;61;156;30;Massacniate;x;
3011;152;156;25;Elatmadylia;x;
3012;171;156;32;Monopusai;x;
3013;82;104;45;Kannmisethena;x;
3014;241;28;28;Alinmegalea;x;
3015;183;156;38;Nemneaetta;x;
3016;95;156;39;Goroetrias;x;
3017;55;156;40;Arggournatrea;x;
3018;160;156;40;Antipnaxus;x;
3019;101;156;42;Chyhelotiri;x;
3020;239;58;18;Lapitcebica;x;
3021;209;156;44;Monatdeceum;x;
3022;130;251;12;Marmhilia;x;
3023;116;156;46;vicenza;x;
3024;131;156;46;Lampsaereslia;x;
3025;89;156;47;Chalcmetapoios;x;
3026;94;156;49;Monatamphion;x;
3027;194;156;50;Gyrthioresila;x;
3028;140;156;50;Mochlapietta;x;
3029;196;28;52;vitre;x;
3030;253;156;53;Laodleibon;x;
3031;159;156;53;amaravati;x;
3032;69;156;54;Imaskessa;x;
3033;64;156;53;Immonastthera;x;
3034;251;156;48;Monasargyrnes;x;
3035;154;156;58;santiago;x;
3036;165;156;59;Byzgangnes;x;
3037;102;156;60;Klazgados;x;
3038;159;156;60;Ereskalesmos;x;
3039;76;156;58;thebes;x;
3040;158;156;58;Megakorintonia;x;
3041;228;156;64;Askalliios;x;
3042;106;156;65;potsdam;x;
3043;252;156;60;Corleontlia;x;
3044;99;156;62;Itannymphtes;x;
3045;156;156;68;Gythidemdos;x;
3046;75;156;63;dhaka;x;
3047;231;156;69;sonpur;x;
3048;171;156;64;Kameiithaetta;x;
3049;113;156;72;mariestat;x;
3050;209;156;73;Kiodon;x;
3051;239;236;45;Mukemptes;x;
3052;196;156;75;Ianaera;x;
3053;255;58;23;Byllcalliai;x;
3054;228;50;36;Oreretita;x;
3055;175;156;72;Mallmantaea;x;
3056;79;251;62;Empoankyra;x;
3057;255;58;26;Chytcymila;x;
3058;97;233;3;faridabad;x;
3059;131;128;19;Cymonoastlia;x;
3060;213;201;56;Nekaslea;x;
3061;165;252;28;Kallimarathnae;x;
3062;250;66;19;Byzmassaissa;x;
3063;239;156;116;gabin;x;
3064;74;66;20;Kynmulmea;x;
3065;97;233;10;Nympacanium;x;
3066;218;66;23;Ereephyressa;x;
3067;131;77;57;Kaknoslia;x;
3068;240;209;51;marwar;x;
3069;223;58;38;Demetdicaeaum;x;
3070;218;66;26;Elaitanida;x;
3071;133;201;66;rovereto;x;
3072;190;104;48;Edalidia;x;
3073;94;136;17;Larismoclia;x;
3074;163;63;6;Kasargyroas;x;
3075;193;233;16;Kyidaai;x;
3076;237;112;56;Iohermithrae;x;
3077;225;182;47;Elatkorionia;x;
3078;83;77;67;Crotorestthrae;x;
3079;82;28;190;issoire;x;
3080;165;74;22;Edemantiosse;x;
3081;82;28;193;Itkomenus;x;
3082;73;98;11;Askkourtes;x;
3083;225;156;200;Laomarmate;x;
3084;67;77;71;Metadictrias;x;
3085;76;241;23;Kepaegthena;x;
3086;199;157;2;Gollarisita;x;
3087;68;157;3;Nircnialous;x;
3088;109;157;3;Hubkyrethena;x;
3089;234;157;5;Chalcoreia;x;
3090;51;179;22;Oenhemepolis;x;
3091;83;29;8;mykonos;x;
3092;166;157;9;Lamplilaiana;x;
3093;147;29;10;palermo;x;
3094;75;157;10;Kercyrdia;x;
3095;154;66;50;Miselaodines;x;
3096;237;157;14;Demetasilea;x;
3097;182;157;15;Marohistrtes;x;
3098;53;157;16;Elakaesmos;x;
3099;140;157;17;Gormoneia;x;
3100;197;157;18;Muamarea;x;
3101;70;157;19;fulek;x;
3102;231;242;33;Madyalaene;x;
3103;127;157;19;Megalkasmthus;x;
3104;212;157;22;Lapiephedia;x;
3105;127;157;23;Alegonera;x;
3106;149;157;24;Kyramaryrias;x;
3107;147;194;50;Dorclazlia;x;
3108;188;157;26;bologna;x;
3109;61;157;26;Byzalinene;x;
3110;153;93;61;hospet;x;
3111;141;157;24;Assclazoica;x;
3112;135;157;31;veldenz;x;
3113;120;157;32;pribram;x;
3114;242;157;33;Amikorinthrae;x;
3115;125;157;34;Clehermida;x;
3116;196;157;31;Heladraminda;x;
3117;109;157;33;Erythlapissa;x;
3118;250;66;55;Itabythdus;x;
3119;100;157;36;Bergiaslia;x;
3120;143;157;39;Marmaandoas;x;
3121;237;157;39;Oeasetta;x;
3122;110;157;39;Oroolymmea;x;
3123;248;157;42;appleby;x;
3124;95;157;43;Chalilate;x;
3125;159;157;44;ratiborz;x;
3126;207;157;45;aberdeen;x;
3127;189;157;46;Metapondemcum;x;
3128;110;157;47;Akrcnimea;x;
3129;143;157;48;Asmegatiri;x;
3130;99;179;29;Dembyllaea;x;
3131;162;157;47;Nymmaglis;x;
3132;161;157;51;Magmaroissa;x;
3133;163;157;52;Demcebrpetra;x;
3134;107;157;53;csurgo;x;
3135;226;157;53;Abchytila;x;
3136;210;157;55;Juktmileosia;x;
3137;209;157;53;Dioslapithon;x;
3138;222;157;57;villach;x;
3139;143;157;57;kannauj;x;
3140;215;157;58;Linkerkosia;x;
3141;146;157;56;Marmamanthena;x;
3142;78;157;54;Eresclazeia;x;
3143;204;241;36;Megalekhmenus;x;
3144;222;157;63;Gortkitiri;x;
3145;155;157;64;Aytnicolia;x;
3146;223;157;62;Eresmantiri;x;
3147;114;157;66;Nelisaea;x;
3148;61;214;29;Monastimantinida;x;
3149;134;157;68;Lebneapolis;x;
3150;170;157;68;Clazbybetta;x;
3151;122;157;70;Methakilia;x;
3152;110;157;71;julich;x;
3153;56;157;70;Marathdicaeacia;x;
3154;70;225;63;Madychalrias;x;
3155;129;157;74;alencon;x;
3156;69;157;72;Kidemita;x;
3157;139;157;72;Oresomea;x;
3158;170;157;72;Cyrchitrias;x;
3159;141;214;34;Lefkamarallai;x;
3160;94;187;29;Keporisos;x;
3161;199;249;33;Mesekydopolis;x;
3162;103;249;33;Monoastodeinon;x;
3163;124;241;46;Morgalillia;x;
3164;236;234;37;Morganmorgmos;x;
3165;245;125;30;Lefkaknossissa;x;
3166;108;241;51;Massaleprepetra;x;
3167;199;249;39;Herminysdia;x;
3168;104;84;24;Kameironchatrea;x;
3169;247;198;71;Gonnialia;x;
3170;186;78;33;Gancorclea;x;
3171;163;52;1;Oreleuon;x;
3172;55;71;22;Oroplisthrae;x;
3173;116;203;16;Imbrmukeica;x;
3174;215;71;24;Carmagnion;x;
3175;211;179;57;Laolaodiesmos;x;
3176;129;55;52;Hemeromethlis;x;
3177;137;189;8;Mygoruf;x;
3178;253;214;56;thul;x;
3179;93;214;56;Goldicinon;x;
3180;241;157;204;Olymorion;x;
3181;254;187;50;Odesskulea;x;
3182;105;144;68;Halimorganene;x;
3183;67;52;13;Kourihemerodus;x;
3184;230;149;13;Branirosse;x;
3185;81;55;61;Meteretios;x;
3186;145;106;31;Morgaoepios;x;
3187;192;184;10;Larisbhyrtyra;x;
3188;111;211;19;Gormyiana;x;
3189;182;98;46;Byllcarine;x;
3190;209;158;0;Andlapita;x;
3191;146;79;27;Kygauf;x;
3192;233;158;2;Odesshubatrea;x;
3193;78;158;3;bizye;x;
3194;62;158;2;chandpur;x;
3195;122;158;5;erzingen;x;
3196;90;158;4;Madyalamos;x;
3197;149;158;7;Hagkameirica;x;
3198;191;158;8;Kydlebonia;x;
3199;241;158;4;Gortmisepetra;x;
3200;76;158;10;beja;x;
3201;199;158;13;Magnoredos;x;
3202;67;245;18;Lampsmalis;x;
3203;179;158;15;Kydomiletate;x;
3204;95;158;16;Ereskataera;x;
3205;120;158;16;Cythmegdia;x;
3206;167;122;13;Leontnemida;x;
3207;126;158;14;Lapitheloila;x;
3208;137;158;18;Oepmantlis;x;
3209;88;158;21;Morgangazllai;x;
3210;221;158;22;fross;x;
3211;191;158;22;chapra;x;
3212;82;158;24;longford;x;
3213;77;158;25;Elahagoas;x;
3214;218;158;26;Bythkydones;x;
3215;131;158;27;Kimmandsos;x;
3216;56;158;27;Kandoryinda;x;
3217;140;158;25;Eresgyrththrae;x;
3218;55;158;27;Chamkydthrae;x;
3219;106;158;22;Hagmarera;x;
3220;79;158;32;Mesimbrtherna;x;
3221;88;158;33;szekesfehervar;x;
3222;82;158;33;grabow;x;
3223;147;158;34;Nymhalipolis;x;
3224;236;234;44;Kamadyesmos;x;
3225;204;158;37;Leibambrina;x;
3226;143;158;37;Onoresdus;x;
3227;220;158;37;gudamalani;x;
3228;154;158;40;Kyncorlia;x;
3229;137;158;41;Marmamagnida;x;
3230;254;158;37;Cykameatrea;x;
3231;215;158;35;Artmarmine;x;
3232;220;30;44;Magmaronium;x;
3233;171;158;45;Eleuaigonia;x;
3234;206;158;46;Jukoillai;x;
3235;146;158;47;Higortlia;x;
3236;191;158;48;Jukcymus;x;
3237;56;222;63;sardarpur;x;
3238;129;158;50;Helaenpolis;x;
3239;106;158;51;Lambaratrea;x;
3240;209;158;49;Barorchene;x;
3241;126;158;53;Brauclaztiri;x;
3242;67;158;53;gorazde;x;
3243;68;158;53;almeria;x;
3244;53;158;54;Nicochytdus;x;
3245;96;158;57;dorchester;x;
3246;108;158;57;Knossormea;x;
3247;169;158;53;Onchkaum;x;
3248;247;158;58;rairakhol;x;
3249;226;158;60;Hagoropai;x;
3250;155;158;62;rodosto;x;
3251;104;95;14;Decemegrias;x;
3252;77;158;64;Byzhaliina;x;
3253;226;158;65;Acankerkinosia;x;
3254;89;246;29;Maratkoithena;x;
3255;184;158;67;Eretitthrae;x;
3256;232;158;68;Cleokeronia;x;
3257;250;158;68;Kamdoryyra;x;
3258;185;158;70;Monasthermirias;x;
3259;85;158;70;pratapgarh;x;
3260;150;158;72;Jukyrera;x;
3261;198;158;70;Hellesoica;x;
3262;143;158;74;balaspur;x;
3263;131;158;70;Mochephyila;x;
3264;141;158;75;Kyrenepitrias;x;
3265;215;71;54;Kanargyra;x;
3266;181;227;10;Kamamantinmos;x;
3267;201;158;74;Gytlocrlia;x;
3268;60;158;74;Artaphirias;x;
3269;236;158;81;Lamassayra;x;
3270;96;219;9;Diccleoios;x;
3271;105;68;11;Dymmesyra;x;
3272;215;158;91;Leonhedia;x;
3273;93;158;91;richelieu;x;
3274;141;91;19;bundi;x;
3275;52;203;59;Lampsmorgaessa;x;
3276;231;122;37;Ydhelollai;x;
3277;164;254;33;Lekhadelphtherna;x;
3278;143;30;171;Erycollea;x;
3279;150;149;52;Leforoli;x;
3280;148;203;69;Ephycallia;x;
3281;195;103;25;Lapithknocum;x;
3282;236;165;31;Magbybtes;x;
3283;89;108;36;Monoastempum;x;
3284;196;76;23;Monastimuium;x;
3285;209;158;220;Ydoroatrea;x;
3286;121;246;60;Opcheon;x;
3287;187;192;44;Artaegosia;x;
3288;237;30;239;bern;x;
3289;190;111;24;Amarymasthus;x;
3290;101;227;44;Chegythene;x;
3291;246;200;38;Mesecyinda;x;
3292;113;159;2;Gorgilefatrea;x;
3293;95;159;4;Imbrkioum;x;
3294;231;159;5;Gyrthimetaptiri;x;
3295;152;159;6;Helleslarisida;x;
3296;127;159;7;Lekhahelolis;x;
3297;111;159;7;nagina;x;
3298;157;159;9;sopot;x;
3299;105;159;8;Askkorincum;x;
3300;126;115;25;Ephelamthus;x;
3301;138;219;61;Colomantae;x;
3302;179;159;13;Chalcdemon;x;
3303;153;68;47;rayachoti;x;
3304;140;159;15;Actdoryion;x;
3305;209;159;11;Methamagosse;x;
3306;67;159;18;Epiadramlea;x;
3307;176;159;19;Morgaleonai;x;
3308;160;184;67;midnapore;x;
3309;241;159;21;Imbrithantes;x;
3310;180;127;5;Opuimbrosse;x;
3311;206;159;25;Kerkimonastiene;x;
3312;225;159;26;Corlebedus;x;
3313;156;216;18;Gangkimmcum;x;
3314;91;159;28;Ialhagiai;x;
3315;175;159;29;Hyamarylea;x;
3316;229;159;33;Andhermonia;x;
3317;250;159;34;torna;x;
3318;231;159;36;Bhyrtasktrias;x;
3319;79;31;38;rijssel;x;
3320;126;226;10;Marathkameirtherna;x;
3321;58;159;38;Actgethus;x;
3322;139;159;42;Manodon;x;
3323;207;31;43;thamminapatnam;x;
3324;161;159;44;Maronandrthrae;x;
3325;254;159;43;Argknosthus;x;
3326;161;159;46;Dececarlia;x;
3327;135;159;45;Bhyrtgournpolis;x;
3328;54;159;43;Cromochae;x;
3329;38;159;49;Apollimbratrea;x;
3330;209;159;50;sauna;x;
3331;145;159;49;Elacebpetra;x;
3332;128;159;51;Kydheloeia;x;
3333;86;179;26;Naukiinon;x;
3334;173;159;54;Lapaigosessa;x;
3335;165;159;54;Amarasinae;x;
3336;251;159;56;Lilkuetta;x;
3337;244;76;43;Gortartemnae;x;
3338;84;254;65;Kamarlefkeia;x;
3339;79;159;61;Orolaodrias;x;
3340;252;159;64;Cyroroplia;x;
3341;88;95;65;Mylachita;x;
3342;56;159;68;Meganyuf;x;
3343;94;159;70;Argyrkordia;x;
3344;232;159;70;Madymukenllai;x;
3345;95;159;71;Haliconchthrae;x;
3346;54;159;72;Lepkanncia;x;
3347;183;159;74;Kourkouetta;x;
3348;146;181;33;Iomonoastium;x;
3349;56;197;8;Laeddia;x;
3350;86;200;55;Bhyrtdorpolis;x;
3351;102;200;56;ghatampur;x;
3352;251;192;69;Odenicolia;x;
3353;116;127;22;Chedelphlia;x;
3354;210;181;39;Miletephethera;x;
3355;149;180;19;Astamnilis;x;
3356;184;197;15;Leonambrene;x;
3357;225;31;118;Ianelia;x;
3358;224;108;5;Lepreleiene;x;
3359;65;208;51;Byllcallilia;x;
3360;125;240;0;Gyrthigyrthlia;x;
3361;137;159;133;astorga;x;
3362;78;95;62;Oepmorganalous;x;
3363;218;92;35;Elaerylia;x;
3364;116;127;31;Kydladus;x;
3365;182;251;38;Andcroder;x;
3366;157;240;6;Machalccum;x;
3367;171;65;31;Cleolaorias;x;
3368;208;235;67;Naxaletiri;x;
3369;232;159;187;Chekimmetiri;x;
3370;245;100;35;Kimmediosder;x;
3371;246;251;50;jaora;x;
3372;87;224;42;Naualitiri;x;
3373;144;108;24;Gorggorera;x;
3374;171;65;43;bhanjanagar;x;
3375;171;65;44;Koklaznes;x;
3376;112;108;28;Edeithanai;x;
3377;75;116;16;Lampchithus;x;
3378;203;58;21;Itademnae;x;
3379;205;189;55;Antiaskoas;x;
3380;226;181;68;Odantiaea;x;
3381;0;160;0;Nauodesslea;x;
3382;180;0;0;Morgaleonine;x;
3383;20;0;0;Antipmagsos;x;
3384;100;0;0;Nakimmthera;x;
3385;94;160;1;Hemeroolyalous;x;
3386;103;224;51;Lamkatalia;x;
3387;192;160;6;Hagimorlea;x;
3388;106;160;7;koln;x;
3389;223;92;59;Elmegthrae;x;
3390;163;71;52;chittor;x;
3391;109;160;3;Haglariene;x;
3392;166;160;11;donoratico;x;
3393;135;224;53;Lapigythai;x;
3394;253;240;28;Diddimaosia;x;
3395;140;160;12;Leprcaron;x;
3396;104;160;15;Iaslepreium;x;
3397;126;160;16;Morloclia;x;
3398;161;124;65;Mormonatthus;x;
3399;199;160;18;Kydmarallai;x;
3400;131;160;16;Cebkimae;x;
3401;51;160;20;Idaliasae;x;
3402;192;57;66;Bylllauessa;x;
